CustomerID,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,CARRIAGE_REVENUE,AVERAGESHIPPING,FIRST_ORDER_DATE,LATEST_ORDER_DATE,AVGDAYSBETWEENORDERS,DAYSSINCELASTORDER,MONDAY_ORDERS,TUESDAY_ORDERS,WEDNESDAY_ORDERS,THURSDAY_ORDERS,FRIDAY_ORDERS,SATURDAY_ORDERS,SUNDAY_ORDERS,MONDAY_REVENUE,TUESDAY_REVENUE,WEDNESDAY_REVENUE,THURSDAY_REVENUE,FRIDAY_REVENUE,SATURDAY_REVENUE,SUNDAY_REVENUE,WEEK1_DAY01_DAY07_ORDERS,WEEK2_DAY08_DAY15_ORDERS,WEEK3_DAY16_DAY23_ORDERS,WEEK4_DAY24_DAY31_ORDERS,WEEK1_DAY01_DAY07_REVENUE,WEEK2_DAY08_DAY15_REVENUE,WEEK3_DAY16_DAY23_REVENUE,WEEK4_DAY24_DAY31_REVENUE,TIME_0000_0600_ORDERS,TIME_0601_1200_ORDERS,TIME_1200_1800_ORDERS,TIME_1801_2359_ORDERS,TIME_0000_0600_REVENUE,TIME_0601_1200_REVENUE,TIME_1200_1800_REVENUE,TIME_1801_2359_REVENUE
5656,19,1486.35,78.23,79.85,4.20,15-Aug-18,27-Aug-21,58.32,59,4,1,4,2,6,2,0,434.97,43.49,265.96,187.98,367.97,185.98,0.00,3,4,6,6,231.47,177.98,476.95,599.95,2,9,4,4,271.99,501.94,217.46,494.96
8608,14,1229.36,87.81,77.86,5.56,21-Mar-21,27-Aug-21,11.36,59,2,5,3,0,2,0,2,94.98,524.45,241.97,0.00,114.98,0.00,252.98,4,2,6,2,571.96,140.98,430.44,85.98,0,8,3,3,0.00,849.92,118.97,260.47
9411,16,1176.37,73.52,81.57,5.10,22-Jun-21,27-Aug-21,4.13,59,0,3,3,4,2,4,0,0.00,223.57,289.47,238.07,152.08,273.18,0.00,1,5,8,2,4.99,324.66,690.74,155.98,3,6,4,3,257.98,410.75,283.57,224.07
12423,7,1019.92,145.70,21.92,3.13,8-Jun-14,27-Aug-21,376.71,59,2,1,1,1,1,0,1,355.00,150.00,152.99,134.99,176.99,0.00,49.95,1,1,0,5,150.00,49.95,0.00,819.97,0,6,1,0,0.00,969.97,49.95,0.00
86,23,7163.00,311.43,10.00,0.43,20-Oct-17,26-Aug-21,61.13,60,0,7,2,5,2,6,1,0.00,2078.00,380.00,2172.00,287.00,1485.00,761.00,4,9,5,5,502.00,3428.00,1188.00,2045.00,0,11,12,0,0.00,2847.00,4316.00,0.00
549,18,3809.96,211.66,74.86,4.16,8-May-20,26-Aug-21,26.39,60,1,1,3,3,3,3,4,153.99,158.29,703.98,518.17,403.58,561.48,1310.47,4,5,3,6,519.36,633.06,438.97,2218.57,0,8,7,3,0.00,2180.74,1081.64,547.58
550,24,3805.47,158.56,97.82,4.08,25-Dec-18,26-Aug-21,40.63,60,2,3,4,3,5,4,3,225.98,828.73,630.47,194.97,727.97,596.97,600.38,3,3,9,9,255.47,670.42,1152.14,1727.44,1,7,10,6,83.49,1361.89,1349.93,1010.16
2518,33,2112.97,64.03,79.87,2.42,28-Jun-17,26-Aug-21,46.06,60,5,5,6,5,4,4,4,364.98,388.97,455.97,257.59,173.98,262.99,208.49,11,6,5,11,552.46,481.97,395.99,682.55,0,7,8,18,0.00,270.07,598.98,1243.92
6201,19,1428.15,75.17,77.85,4.10,29-Apr-20,26-Aug-21,25.47,60,3,1,6,5,0,2,2,126.08,68.09,329.65,421.06,0.00,275.09,208.18,7,4,2,6,434.24,525.48,102.68,365.75,7,8,1,3,467.75,575.04,49.09,336.27
7895,7,1281.94,183.13,9.94,1.42,1-Jul-14,26-Aug-21,373.29,60,0,1,0,5,0,0,1,0.00,73.95,0.00,458.99,0.00,0.00,749.00,1,0,0,6,73.95,0.00,0.00,1207.99,4,2,1,0,229.99,302.95,749.00,0.00
15513,13,906.37,69.72,76.87,5.91,2-Jul-19,26-Aug-21,60.46,60,2,1,0,4,0,2,4,143.98,84.99,0.00,255.86,0.00,78.98,342.56,3,1,3,6,215.37,84.19,214.97,391.84,0,2,7,4,0.00,192.18,476.93,237.26
44435,5,466.18,93.24,10.98,2.20,25-Apr-14,26-Aug-21,536,60,0,0,3,1,1,0,0,0.00,0.00,121.09,176.09,169.00,0.00,0.00,0,3,0,2,0.00,121.09,0.00,345.09,0,0,2,3,0.00,0.00,345.09,121.09
51137,6,419.56,69.93,22.96,3.83,4-Nov-14,26-Aug-21,414.5,60,2,1,1,1,0,1,0,108.48,199.00,59.99,51.09,0.00,1.00,0.00,2,0,1,3,200.00,0.00,54.49,165.07,1,1,3,1,1.00,51.09,168.47,199.00
65470,5,342.17,68.43,22.92,4.58,15-May-14,26-Aug-21,532,60,0,0,0,3,2,0,0,0.00,0.00,0.00,209.93,132.24,0.00,0.00,1,2,0,2,90.99,137.70,0.00,113.48,0,3,2,0,0.00,248.43,93.74,0.00
95264,4,240.49,60.12,5.99,1.50,3-Oct-14,26-Aug-21,629.75,60,0,0,0,1,2,1,0,0.00,0.00,0.00,46.49,129.00,65.00,0.00,2,0,1,1,125.00,0.00,69.00,46.49,0,3,0,1,0.00,194.00,0.00,46.49
162,27,5786.92,214.33,41.42,1.53,14-Feb-21,25-Aug-21,7.11,61,0,3,2,5,9,5,3,0.00,675.59,885.09,1486.97,1410.19,660.00,669.08,0,4,9,14,0.00,1112.78,1166.18,3507.96,0,4,19,4,0.00,954.18,3668.95,1163.79
424,45,4165.65,92.57,59.95,1.33,6-Jan-19,25-Aug-21,21.38,61,6,5,12,8,3,2,9,401.00,512.00,1256.58,631.99,127.00,90.00,1147.08,9,12,13,11,997.99,1361.99,1074.58,731.09,1,4,20,20,150.00,392.99,1939.99,1682.67
629,17,3632.77,213.69,65.87,3.87,8-May-20,25-Aug-21,27.88,61,1,1,3,1,2,5,4,176.19,132.99,674.87,419.39,691.18,640.18,897.97,2,6,2,7,537.18,1566.34,279.19,1250.06,1,3,5,8,132.99,886.18,1556.85,1056.75
680,15,3527.89,235.19,67.89,4.53,4-Nov-20,25-Aug-21,19.6,61,1,6,7,0,0,1,0,210.00,1669.95,1326.95,0.00,0.00,320.99,0.00,6,0,3,6,1011.95,0.00,1151.98,1363.96,3,1,7,4,721.98,82.99,1439.95,1282.97
1110,23,2909.83,126.51,94.83,4.12,9-Oct-18,25-Aug-21,45.7,61,1,5,2,3,3,5,4,231.99,810.97,214.98,202.98,319.97,820.96,307.98,6,7,6,4,658.96,1040.95,660.96,548.96,0,6,7,10,0.00,548.97,1235.94,1124.92
1507,23,2588.97,112.56,71.87,3.12,6-Jun-20,25-Aug-21,19.35,61,3,4,4,1,0,6,5,375.97,687.98,456.96,39.99,0.00,594.08,433.99,8,4,8,3,977.97,289.07,961.96,359.97,4,8,9,2,286.00,798.06,1240.93,263.98
1755,19,2445.95,128.73,78.85,4.15,28-Mar-16,25-Aug-21,104,61,2,3,5,3,3,3,0,315.99,294.97,306.55,770.49,337.97,419.98,0.00,2,3,3,11,226.98,229.47,500.48,1489.02,2,4,7,6,244.48,459.97,1026.95,714.55
2534,14,2107.34,150.52,77.74,5.55,29-Apr-15,25-Aug-21,165,61,1,2,4,4,1,1,1,170.99,406.98,746.92,533.48,94.99,103.99,49.99,6,1,2,5,1143.94,170.99,340.98,451.43,0,8,4,2,0.00,1076.88,942.96,87.50
2545,22,2104.72,95.67,92.82,4.22,4-Aug-17,25-Aug-21,67.36,61,2,3,6,2,4,2,3,125.88,208.97,556.95,400.98,316.97,198.98,295.99,5,5,6,6,434.95,409.96,813.96,445.85,1,4,4,13,98.99,367.96,367.97,1269.80
3460,12,1849.22,154.10,26.87,2.24,24-Jun-14,25-Aug-21,218.25,61,1,4,2,0,1,2,2,107.99,472.25,311.49,0.00,407.50,258.94,291.05,2,2,3,5,268.95,264.24,488.04,827.99,0,1,9,2,0.00,64.49,1520.49,264.24
3796,20,1775.80,88.79,111.80,5.59,19-Jul-20,25-Aug-21,20.1,61,1,2,3,2,3,4,5,45.99,136.98,230.97,180.98,344.97,375.96,459.95,3,5,8,4,276.97,529.95,696.92,271.96,1,6,11,2,104.99,502.94,1081.89,85.98
4769,16,1609.47,100.59,79.87,4.99,12-Mar-21,25-Aug-21,10.38,61,6,1,3,1,5,0,0,669.05,71.99,323.37,104.99,440.07,0.00,0.00,7,4,3,2,893.13,285.08,277.08,154.18,1,7,7,1,104.99,631.24,760.15,113.09
6311,12,1417.00,118.08,58.90,4.91,3-Jul-14,25-Aug-21,217.5,61,1,3,3,2,2,1,0,135.00,222.97,167.07,269.99,401.98,219.99,0.00,2,2,4,4,250.99,88.98,442.96,634.07,5,4,1,2,598.05,481.98,190.99,145.98
8024,17,1271.34,74.78,92.84,5.46,8-Oct-18,25-Aug-21,61.88,61,6,1,7,0,2,0,1,363.94,50.99,533.94,0.00,167.98,0.00,154.49,0,4,7,6,0.00,157.96,705.43,407.95,1,6,3,7,59.99,593.95,129.97,487.43
9474,7,1172.75,167.54,8.00,1.14,11-Dec-14,25-Aug-21,349.86,61,0,0,4,1,0,2,0,0.00,0.00,746.00,153.75,0.00,273.00,0.00,0,3,1,3,0.00,426.75,420.00,326.00,0,3,3,1,0.00,693.00,326.00,153.75
30509,9,605.07,67.23,14.97,1.66,3-Feb-14,25-Aug-21,306.67,61,3,0,1,3,0,1,1,208.99,0.00,62.10,175.99,0.00,53.99,104.00,3,0,1,5,220.99,0.00,104.00,280.08,0,4,3,2,0.00,217.98,220.99,166.10
194315,2,99.00,49.50,0.00,0.00,25-Feb-15,25-Aug-21,1186.5,61,0,0,2,0,0,0,0,0.00,0.00,99.00,0.00,0.00,0.00,0.00,0,0,0,2,0.00,0.00,0.00,99.00,1,0,1,0,99.00,0.00,0.00,0.00
8,19,15840.36,833.70,81.86,4.31,7-Apr-18,24-Aug-21,65,62,0,4,1,2,3,1,8,0.00,1541.07,830.99,1177.98,3589.98,333.99,8366.35,5,4,6,4,2515.87,2118.97,7291.95,3913.57,2,5,4,8,2835.98,3134.97,2973.07,6896.34
148,43,5922.88,137.74,70.88,1.65,1-Jul-16,24-Aug-21,43.72,62,5,9,7,3,10,5,4,599.00,1126.78,1057.18,598.98,1410.48,679.38,451.08,9,8,15,11,1154.38,1279.40,2168.54,1320.56,5,13,16,9,681.98,1452.76,2054.74,1733.40
240,22,5090.73,231.40,68.38,3.11,25-May-17,24-Aug-21,70.55,62,4,4,4,3,2,2,3,1084.98,450.08,1641.63,571.48,347.99,430.49,564.08,5,2,5,10,1206.99,293.09,1429.62,2161.03,1,8,6,7,387.00,1766.55,1827.62,1109.56
577,20,3768.22,188.41,51.72,2.59,19-Aug-17,24-Aug-21,73.3,62,5,3,1,0,3,6,2,659.48,176.91,74.99,0.00,875.98,1501.98,478.88,4,3,5,8,1013.08,822.99,698.27,1233.88,4,10,4,2,783.60,1766.34,908.30,309.98
751,31,3386.43,109.24,95.83,3.09,23-Mar-19,24-Aug-21,28.55,62,1,7,1,2,5,6,9,126.99,774.86,137.99,276.99,557.98,310.78,1200.84,5,7,7,12,489.36,968.96,495.77,1432.34,0,7,12,12,0.00,820.97,1311.64,1253.82
923,22,3128.46,142.20,24.96,1.13,6-Sep-16,24-Aug-21,82.41,62,5,8,1,2,1,0,5,446.48,1380.00,99.00,518.00,153.00,0.00,531.98,4,5,5,8,799.50,420.98,610.99,1296.99,0,5,5,12,0.00,1107.99,427.99,1592.48
983,19,3044.29,160.23,79.69,4.19,29-Jun-14,24-Aug-21,137.53,62,3,5,1,1,1,4,4,370.98,784.06,33.95,104.99,84.99,1209.39,455.93,3,4,2,10,240.93,326.92,1094.99,1381.45,1,6,7,5,104.99,859.92,1545.89,533.49
1108,26,2912.01,112.00,107.81,4.15,27-Oct-19,24-Aug-21,25.65,62,3,5,4,3,3,4,4,399.98,461.46,204.18,304.47,344.97,348.98,847.97,8,5,6,7,572.65,512.96,1060.45,765.95,0,8,17,1,0.00,1017.44,1732.08,162.49
1360,22,2682.75,121.94,81.85,3.72,9-Apr-19,24-Aug-21,39.45,62,2,6,3,3,2,3,3,346.99,332.16,541.08,219.57,240.98,394.98,606.99,4,8,4,6,582.97,971.55,683.57,444.66,0,8,11,3,0.00,1058.65,858.11,765.99
2998,16,1960.08,122.51,75.88,4.74,29-Apr-20,24-Aug-21,30.13,62,0,7,5,0,1,0,3,0.00,848.65,796.46,0.00,86.99,0.00,227.98,2,5,2,7,270.08,620.96,71.59,997.45,0,14,2,0,0.00,1470.10,489.98,0.00
3952,20,1741.20,87.06,78.85,3.94,5-Aug-18,24-Aug-21,55.75,62,0,9,0,6,4,0,1,0.00,695.00,0.00,468.25,447.96,0.00,129.99,5,5,7,3,593.45,268.12,764.75,114.88,1,11,4,4,43.99,680.28,423.46,593.47
27060,2,653.08,326.54,71.98,35.99,23-Aug-21,24-Aug-21,0.5,62,1,1,0,0,0,0,0,284.99,368.09,0.00,0.00,0.00,0.00,0.00,0,0,1,1,0.00,0.00,284.99,368.09,0,0,2,0,0.00,0.00,653.08,0.00
130,30,6137.82,204.59,89.82,2.99,10-Apr-20,23-Aug-21,16.67,63,6,6,11,2,4,0,1,1316.10,956.06,2108.74,541.18,892.00,0.00,323.74,3,9,12,6,911.63,1699.70,2114.18,1412.31,0,6,21,3,0.00,1279.62,4076.02,782.18
185,40,5490.75,137.27,52.95,1.32,24-Mar-17,23-Aug-21,40.33,63,7,8,6,4,11,1,3,640.09,2240.49,535.20,361.99,1143.49,56.99,512.50,6,18,5,11,592.50,1494.28,545.68,2858.29,5,1,22,12,767.89,40.00,3370.68,1312.18
331,22,4557.89,207.18,73.89,3.36,18-Oct-19,23-Aug-21,30.68,63,3,1,4,4,7,1,2,765.98,161.99,549.96,921.00,1582.98,390.00,185.98,1,6,5,10,129.99,1301.98,1261.97,1863.95,0,9,8,5,0.00,2510.97,1152.95,893.97
643,13,3614.05,278.00,26.95,2.07,23-Jun-18,23-Aug-21,89,63,4,1,1,0,2,4,1,743.99,479.50,243.99,0.00,571.50,1186.07,389.00,4,1,5,3,1462.49,278.00,1030.47,843.09,0,3,0,10,0.00,876.09,0.00,2737.96
948,18,3086.19,171.46,54.89,3.05,19-Jul-18,23-Aug-21,62.83,63,4,2,3,4,1,3,1,777.76,511.80,221.77,980.29,222.00,226.58,145.99,2,1,7,8,331.99,145.99,1088.05,1520.16,0,3,8,7,0.00,361.47,1199.55,1525.17
1125,28,2892.48,103.30,145.73,5.20,25-Jan-19,23-Aug-21,33.61,63,6,7,2,3,5,2,3,673.44,849.93,127.23,228.47,506.71,164.73,341.97,5,5,10,8,484.70,534.45,1074.90,798.43,1,7,7,13,104.99,690.43,764.69,1332.37
1288,24,2747.80,114.49,101.80,4.24,25-Nov-20,23-Aug-21,11.29,63,2,3,7,1,0,8,3,361.39,306.17,705.95,132.99,0.00,903.13,338.17,6,3,7,8,852.15,326.17,775.54,793.94,0,13,11,0,0.00,1394.31,1353.49,0.00
1596,21,2540.77,120.99,86.87,4.14,25-Jun-21,23-Aug-21,2.81,63,4,5,2,2,5,2,1,701.17,640.87,184.20,145.18,666.67,98.59,104.09,3,6,6,6,679.18,424.37,708.54,728.68,1,11,2,7,126.59,1380.73,234.28,799.17
1754,21,2446.51,116.50,105.81,5.04,25-Oct-20,23-Aug-21,14.38,63,2,0,2,5,3,2,7,290.98,0.00,253.98,605.45,286.97,120.99,888.14,4,4,6,7,303.97,321.97,904.94,915.63,0,8,9,4,0.00,911.93,1043.12,491.46
1884,25,2387.04,95.48,86.84,3.47,7-Feb-20,23-Aug-21,22.52,63,3,1,3,1,4,1,12,234.77,115.89,282.97,202.30,607.67,109.99,833.45,2,2,5,16,201.58,316.49,444.86,1424.11,2,4,3,16,253.48,533.87,203.87,1395.82
3654,17,1804.14,106.13,72.86,4.29,21-Jan-20,23-Aug-21,34.12,63,3,4,3,3,0,2,2,267.08,274.96,708.08,169.97,0.00,140.06,243.99,6,4,4,3,926.05,238.96,255.97,383.16,0,5,11,1,0.00,398.13,1321.01,85.00
11090,6,1080.95,180.16,29.95,4.99,3-Dec-14,23-Aug-21,409.17,63,1,0,1,2,0,0,2,43.99,0.00,179.00,719.98,0.00,0.00,137.98,1,3,2,0,179.00,341.97,559.98,0.00,0,3,2,1,0.00,316.98,247.98,515.99
16414,10,880.02,88.00,20.92,2.09,28-Nov-14,23-Aug-21,246,63,2,3,2,1,1,1,0,152.50,304.38,133.14,70.00,132.00,88.00,0.00,3,1,3,3,361.19,32.39,181.44,305.00,0,4,2,4,0.00,372.50,105.38,402.14
38362,5,518.75,103.75,1.00,0.20,15-Sep-14,23-Aug-21,506.8,63,2,0,1,0,2,0,0,151.00,0.00,135.00,0.00,232.75,0.00,0.00,0,3,1,1,0.00,346.75,36.00,136.00,0,2,1,2,0.00,231.75,136.00,151.00
64141,9,348.47,38.72,43.87,4.87,29-Aug-14,23-Aug-21,283.44,63,1,1,3,1,2,1,0,45.49,29.99,151.97,23.99,65.94,31.09,0.00,2,1,2,4,49.98,73.99,89.48,135.02,0,2,2,5,0.00,75.08,85.44,187.95
71,47,7874.51,167.54,164.71,3.50,21-Oct-17,22-Aug-21,29.81,64,3,3,8,12,12,6,3,1048.98,301.19,892.55,2402.64,1918.01,651.37,659.77,3,8,20,16,437.08,1346.45,3284.69,2806.29,3,9,13,22,687.97,1209.04,2978.61,2998.89
145,40,5949.74,148.74,93.84,2.35,3-Aug-17,22-Aug-21,37,64,2,11,6,4,3,6,8,90.59,1434.95,1113.99,526.58,273.49,1348.06,1162.08,8,6,11,15,1385.46,817.97,1975.35,1770.96,2,7,13,18,629.99,1086.18,1888.56,2345.01
624,21,3638.58,173.27,65.88,3.14,25-Nov-16,22-Aug-21,82.43,64,2,4,3,1,5,3,3,353.29,523.97,258.69,124.99,1044.97,1065.07,267.60,4,9,5,3,664.76,1540.67,487.17,945.98,0,6,9,6,0.00,630.28,2129.03,879.27
772,21,3342.95,159.19,75.85,3.61,6-May-20,22-Aug-21,22.52,64,5,1,5,2,4,1,3,1197.07,192.99,549.95,364.99,478.98,179.99,378.98,4,2,9,6,972.07,199.98,1439.94,730.96,6,6,5,4,654.95,1089.97,997.06,600.97
964,12,3072.14,256.01,33.94,2.83,10-Jan-20,22-Aug-21,49.17,64,0,0,1,5,4,1,1,0.00,0.00,366.09,1719.18,637.39,220.99,128.49,2,4,2,4,200.00,1098.27,349.48,1424.39,0,4,7,1,0.00,862.67,2082.08,127.39
1165,35,2850.87,81.45,123.77,3.54,18-Apr-19,22-Aug-21,24.49,64,5,3,7,3,2,7,8,382.16,216.08,537.56,256.09,324.48,486.65,647.85,8,4,17,6,744.63,202.58,1443.81,459.85,6,7,14,8,499.75,714.15,877.64,759.33
1253,30,2776.41,92.55,151.71,5.06,10-Jun-20,22-Aug-21,14.6,64,3,4,7,6,1,1,8,205.07,380.26,1116.43,373.44,52.19,74.99,574.03,5,7,10,8,521.45,1048.33,639.91,566.72,4,4,11,11,278.16,296.36,833.70,1368.19
3958,12,1740.34,145.03,52.89,4.41,25-Dec-14,22-Aug-21,202.67,64,0,1,0,3,3,1,4,0.00,169.99,0.00,575.83,252.97,177.99,563.56,4,2,4,2,424.96,405.98,519.56,389.84,0,7,3,2,0.00,948.79,534.97,256.58
7763,14,1291.86,92.28,83.86,5.99,25-Jun-18,22-Aug-21,82.43,64,2,2,1,1,4,2,2,97.98,193.98,69.99,96.99,404.96,187.98,239.98,5,2,3,4,543.95,150.98,284.97,311.96,3,5,4,2,330.97,446.95,419.96,93.98
9308,24,1183.83,49.33,97.83,4.08,27-Mar-21,22-Aug-21,6.17,64,3,2,1,8,3,2,5,156.98,84.98,69.99,392.96,113.98,114.99,249.95,4,8,9,3,173.97,411.92,432.96,164.98,0,12,4,8,0.00,555.91,201.96,425.96
19007,16,809.18,50.57,27.88,1.74,4-Feb-15,22-Aug-21,149.44,64,1,3,2,1,3,1,5,80.00,98.00,64.15,115.00,169.50,84.95,197.58,3,2,6,5,134.95,78.00,319.73,276.50,0,3,10,3,0.00,249.95,430.03,129.20
22611,5,731.49,146.30,4.99,1.00,6-Mar-15,22-Aug-21,472.2,64,0,1,2,0,1,0,1,0.00,227.49,324.00,0.00,60.00,0.00,120.00,3,0,2,0,384.00,0.00,347.49,0.00,0,4,1,0,0.00,582.49,149.00,0.00
27053,7,653.17,93.31,13.97,2.00,31-May-14,22-Aug-21,377.14,64,2,0,0,0,1,3,1,227.99,0.00,0.00,0.00,67.09,233.09,125.00,0,1,2,4,0.00,108.99,244.00,300.18,0,2,1,4,0.00,172.99,67.09,413.09
27566,9,645.99,71.78,32.89,3.65,8-Aug-14,22-Aug-21,285.67,64,0,0,2,1,1,0,5,0.00,0.00,128.99,34.99,49.95,0.00,432.06,1,3,2,3,58.99,208.93,145.08,232.99,1,1,2,5,49.95,58.99,69.09,467.96
38623,3,515.99,172.00,7.99,2.66,3-Oct-14,22-Aug-21,838.33,64,1,0,0,0,1,0,1,142.99,0.00,0.00,0.00,310.00,0.00,63.00,2,0,1,0,452.99,0.00,63.00,0.00,0,0,1,2,0.00,0.00,142.99,373.00
79216,5,288.88,57.78,20.88,4.18,1-Dec-14,22-Aug-21,491.2,64,2,0,0,2,0,0,1,94.94,0.00,0.00,148.94,0.00,0.00,45.00,2,1,1,1,83.90,94.99,45.00,64.99,0,2,2,1,0.00,139.99,118.94,29.95
108245,3,210.00,70.00,1.00,0.33,18-Dec-14,22-Aug-21,813,64,0,0,0,1,1,0,1,0.00,0.00,0.00,115.00,30.00,0.00,65.00,0,1,2,0,0.00,30.00,180.00,0.00,0,0,1,2,0.00,0.00,65.00,145.00
155394,3,138.95,46.32,4.95,1.65,24-Jul-14,22-Aug-21,862,64,0,0,0,2,0,0,1,0.00,0.00,0.00,39.95,0.00,0.00,99.00,0,0,1,2,0.00,0.00,99.00,39.95,2,0,1,0,39.95,0.00,99.00,0.00
155395,2,138.95,69.48,4.95,2.48,23-Jan-15,22-Aug-21,1201.5,64,0,0,0,0,1,0,1,0.00,0.00,0.00,0.00,63.95,0.00,75.00,0,0,2,0,0.00,0.00,138.95,0.00,0,1,1,0,0.00,75.00,63.95,0.00
119,28,6317.17,225.61,72.87,2.60,24-Mar-18,21-Aug-21,44.5,65,5,5,3,2,3,6,4,1488.17,1231.37,890.99,515.00,1016.58,1038.67,136.39,3,14,5,6,728.27,3184.86,951.69,1452.35,1,0,21,6,270.00,0.00,4412.19,1634.98
444,54,4081.49,75.58,286.49,5.31,13-Oct-16,21-Aug-21,32.83,65,3,13,5,6,12,5,10,275.97,837.19,413.15,398.24,893.68,376.46,886.80,10,18,17,9,937.60,1536.52,860.46,746.91,4,8,20,22,257.77,461.83,1527.90,1833.99
656,34,3578.94,105.26,123.24,3.62,10-Jan-20,21-Aug-21,17.32,65,3,6,3,8,4,6,4,293.49,623.95,393.87,827.35,481.71,331.80,626.77,8,7,10,9,880.04,746.56,1032.89,919.45,0,17,9,8,0.00,1446.48,1143.20,989.26
777,38,3332.26,87.69,45.94,1.21,14-Jun-18,21-Aug-21,30.63,65,1,7,4,3,4,13,6,154.39,287.23,272.20,316.19,601.47,804.39,896.39,10,5,10,13,608.00,762.37,875.98,1085.91,3,4,18,13,119.04,322.99,1543.46,1346.77
791,19,3315.21,174.48,19.96,1.05,23-May-20,21-Aug-21,23.95,65,2,0,0,4,6,3,4,427.23,0.00,0.00,543.98,1040.00,740.00,564.00,0,10,3,6,0.00,1476.24,740.00,1098.97,7,1,7,4,1263.24,510.00,997.99,543.98
1001,29,3026.71,104.37,160.71,5.54,4-Nov-18,21-Aug-21,35.21,65,2,1,4,3,2,8,9,220.98,86.99,436.96,184.97,190.98,599.92,1305.91,6,9,8,6,585.94,821.91,697.42,921.44,0,11,8,10,0.00,1037.89,1143.42,845.40
1408,21,2652.48,126.31,71.88,3.42,1-Jun-19,21-Aug-21,38.67,65,1,2,0,2,4,10,2,250.00,254.98,0.00,195.99,320.18,1340.14,291.19,6,8,4,3,554.17,914.35,686.97,496.99,3,9,3,6,246.97,968.35,744.99,692.17
1555,17,2564.39,150.85,70.79,4.16,28-Feb-14,21-Aug-21,160.65,65,0,0,4,3,4,4,2,0.00,0.00,541.52,345.93,690.97,655.97,330.00,3,2,8,4,394.95,324.98,1401.49,442.97,0,4,6,7,0.00,398.97,1315.91,849.51
1582,27,2547.46,94.35,110.71,4.10,16-Oct-15,21-Aug-21,79.11,65,7,1,2,6,8,2,1,887.10,45.49,126.98,491.67,695.74,195.49,104.99,3,9,13,2,228.17,971.98,1217.93,129.38,4,11,9,3,254.67,1125.25,827.06,340.48
2822,17,2012.43,118.38,38.93,2.29,10-Dec-14,21-Aug-21,143.88,65,0,4,6,2,1,1,3,0.00,180.00,644.47,344.49,208.99,49.50,584.98,0,10,5,2,0.00,1263.06,429.89,319.48,1,3,4,9,208.99,306.58,713.97,782.89
4514,17,1650.15,97.07,86.85,5.11,31-May-20,21-Aug-21,26.29,65,1,4,3,0,0,5,4,80.99,457.47,301.17,0.00,0.00,371.56,438.96,1,4,8,4,144.99,494.46,515.73,494.97,3,9,4,1,140.78,899.32,565.06,44.99
4580,6,1639.22,273.20,18.97,3.16,31-Jul-14,21-Aug-21,429.67,65,0,0,1,1,0,2,2,0.00,0.00,800.00,214.00,0.00,375.99,249.23,0,2,2,2,0.00,985.24,134.98,519.00,0,3,3,0,0.00,561.23,1077.99,0.00
27327,7,649.79,92.83,6.99,1.00,20-Apr-14,21-Aug-21,382.86,65,0,1,0,0,1,4,1,0.00,233.00,0.00,0.00,81.00,268.79,67.00,0,0,6,1,0.00,0.00,416.79,233.00,0,1,1,5,0.00,81.00,233.00,335.79
36623,7,535.64,76.52,9.94,1.42,8-May-14,21-Aug-21,380.29,65,0,0,1,1,1,3,1,0.00,0.00,179.10,58.05,25.00,228.49,45.00,0,2,1,4,0.00,237.15,54.49,244.00,3,1,2,1,219.00,54.49,83.05,179.10
140,60,6022.30,100.37,88.50,1.48,7-Jan-21,20-Aug-21,3.75,66,6,12,14,11,9,5,3,599.78,990.16,1613.94,1283.29,779.55,474.29,281.29,9,9,26,16,866.18,1173.67,2289.58,1692.87,4,23,30,3,753.38,2323.85,2717.78,227.29
344,62,4465.42,72.02,84.82,1.37,18-Aug-20,20-Aug-21,5.92,66,3,8,8,11,23,4,5,189.08,792.26,476.69,584.78,1879.64,201.00,341.97,6,13,33,10,579.58,872.17,2054.13,959.54,4,22,22,14,328.68,1663.54,1409.23,1063.97
465,26,4005.69,154.07,61.89,2.38,19-Aug-19,20-Aug-21,28.15,66,2,6,7,1,8,0,2,444.29,1451.07,583.78,225.49,1207.08,0.00,93.98,5,1,7,13,1535.17,122.09,1192.28,1156.15,4,8,9,5,430.98,1171.17,1805.18,598.36
591,8,3746.01,468.25,22.96,2.87,21-May-21,20-Aug-21,11.38,66,0,2,0,1,3,0,2,0.00,689.24,0.00,506.99,1202.79,0.00,1346.99,2,2,3,1,1346.99,689.24,1202.79,506.99,1,0,4,3,506.99,0.00,1983.29,1255.73
647,18,3604.93,200.27,42.93,2.39,10-Mar-19,20-Aug-21,49.67,66,0,5,0,7,2,1,3,0.00,787.98,0.00,1520.99,355.99,385.00,554.97,2,6,4,6,540.99,1647.96,739.99,675.99,1,6,7,4,300.00,820.99,2004.97,478.97
828,23,3257.84,141.65,87.84,3.82,20-Mar-17,20-Aug-21,70.17,66,2,4,6,0,4,4,3,432.19,576.57,604.46,0.00,751.56,396.79,496.27,0,7,11,5,0.00,721.38,1675.21,861.25,13,4,4,2,1710.22,591.16,676.37,280.09
